;CO_CURSO;DS_TURNO_ALUNO;DS_COR_RAÇA_ALUNO;IN_SEXO_ALUNO;NU_ANO_ALUNO_NASC;NU_MES_ALUNO_NASC;NU_DIA_ALUNO_NASC;CO_NACIONALIDADE_ALUNO;IN_DEF_AUDITIVA;IN_DEF_FISICA;IN_DEF_SUPERDOTACAO;DS_ALUNO_SITUACAO;IN_RESERVA_VAGAS;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_FINANC_ESTUDANTIL;IN_APOIO_SOCIAL;CO_TIPO_ESCOLA_ENS_MEDIO;ANO_INGRESSO
3278;18852;Integral;;1;1997;12;14;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
3279;18852;Integral;;0;1983;12;16;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
3280;18852;Integral;;1;1997;4;22;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
3281;18852;Integral;;0;1981;7;29;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
3282;18852;Integral;;0;1997;4;29;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
3283;18852;Integral;;0;1969;8;25;1;;;;Cursando;0;;;;;;0;0;2016
3284;18852;Integral;;0;1999;6;25;1;;;;Cursando;0;;;;;;0;0;2016
3285;18852;Integral;;0;1999;7;11;1;;;;Cursando;0;;;;;;0;0;2016
3286;18852;Integral;;0;1998;8;18;1;;;;Cursando;0;;;;;;0;0;2016
3287;18852;Integral;;1;1998;3;9;1;;;;Cursando;0;;;;;;0;0;2016
3288;18852;Integral;;1;1997;6;2;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2016
3289;18852;Integral;;1;1998;7;11;1;;;;Cursando;0;;;;;;0;0;2016
3290;18852;Integral;;0;1988;2;23;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2016
3291;18852;Integral;;0;1976;11;4;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
3292;18852;Integral;;0;1998;3;16;1;;;;Matrícula trancada;0;;;;;;0;0;2016
3293;18852;Integral;;0;1998;7;22;1;;;;Cursando;0;;;;;;0;0;2016
3294;18852;Integral;;0;1997;12;25;1;;;;Cursando;0;;;;;;0;0;2016
3295;18852;Integral;;0;1997;8;2;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
3296;18852;Integral;;0;1997;10;25;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
3297;18852;Integral;;1;1998;6;4;1;;;;Cursando;0;;;;;;0;0;2016
3298;18852;Integral;;0;1998;5;14;1;;;;Cursando;0;;;;;;0;0;2016
3299;18852;Integral;;1;1997;12;22;1;;;;Cursando;0;;;;;;0;0;2016
3300;99898;Não aplicável;;1;1987;12;15;1;;;;Matrícula trancada;0;;;;;;0;0;2014
3301;99898;Não aplicável;;1;1988;11;4;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;1.0;;0;1;2014
3302;99898;Não aplicável;;0;1982;10;25;1;;;;Desvinculado do curso;0;;;;;;0;0;2010
3303;99898;Não aplicável;;0;1991;9;11;1;;;;Matrícula trancada;0;;;;;;0;0;2012
3304;99898;Não aplicável;;0;1984;1;28;1;;;;Cursando;0;;;;;;0;0;2014
3305;99898;Não aplicável;;0;1989;5;5;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
3306;99898;Não aplicável;;0;1981;7;31;1;;;;Formado;0;;;;;;0;0;2012
3307;99898;Não aplicável;;0;1978;7;16;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
3308;99898;Não aplicável;;0;1983;8;27;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
3309;99898;Não aplicável;;0;1969;4;3;1;;;;Cursando;0;;;;;;0;0;2010
3310;99898;Não aplicável;;0;1983;12;14;1;;;;Cursando;0;;;;;;0;0;2012
3311;99898;Não aplicável;;0;1968;8;8;1;;;;Cursando;0;;;;;;0;0;2014
3312;99898;Não aplicável;;0;1984;10;1;1;;;;Cursando;0;;;;;;0;0;2012
3313;99898;Não aplicável;;0;1985;11;26;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
3314;99898;Não aplicável;;0;1986;3;21;1;;;;Cursando;0;;;;;;0;0;2014
3315;99898;Não aplicável;;0;1973;10;15;1;;;;Cursando;0;;;;;;0;0;2012
3316;99898;Não aplicável;;0;1986;6;15;1;;;;Formado;0;;;;;;0;0;2012
3317;99898;Não aplicável;;0;1965;7;30;1;;;;Cursando;0;;;;;;0;0;2012
3318;99898;Não aplicável;;1;1988;10;11;1;;;;Cursando;0;;;;;;0;0;2012
3319;99898;Não aplicável;;1;1989;5;15;1;;;;Formado;0;;;;;;0;0;2012
3320;99898;Não aplicável;;0;1984;2;5;1;;;;Cursando;0;;;;;;0;0;2012
3321;99898;Não aplicável;;0;1984;2;24;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
3322;99898;Não aplicável;;0;1967;3;30;1;;;;Matrícula trancada;1;1.0;0.0;1.0;1.0;;0;1;2014
3323;99898;Não aplicável;;0;1966;10;30;1;;;;Formado;0;;;;;;0;0;2007
3324;99898;Não aplicável;;1;1982;3;15;1;;;;Cursando;0;;;;;;0;0;2007
3325;99898;Não aplicável;;0;1961;8;17;1;;;;Cursando;0;;;;;;0;0;2007
3326;99898;Não aplicável;;0;1987;1;29;1;;;;Desvinculado do curso;0;;;;;;0;0;2007
3327;99898;Não aplicável;;0;1987;4;20;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;0.0;;0;1;2014
3328;99898;Não aplicável;;0;1977;10;10;1;;;;Desvinculado do curso;0;;;;;;0;0;2007
3329;99898;Não aplicável;;0;1984;1;8;1;;;;Cursando;0;;;;;;0;0;2012
3330;99898;Não aplicável;;0;1975;5;8;1;;;;Desvinculado do curso;0;;;;;;0;0;2007
3331;99898;Não aplicável;;0;1974;5;16;1;;;;Formado;0;;;;;;0;0;2012
3332;99898;Não aplicável;;1;1990;1;17;1;;;;Formado;0;;;;;;0;0;2009
3333;99898;Não aplicável;;1;1984;9;14;1;;;;Matrícula trancada;0;;;;;;0;0;2014
3334;99898;Não aplicável;;0;1975;2;25;1;;;;Desvinculado do curso;0;;;;;;0;0;2007
3335;99898;Não aplicável;;0;1985;4;24;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
3336;99898;Não aplicável;;1;1991;2;3;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
3337;99898;Não aplicável;;0;1987;3;30;1;;;;Cursando;0;;;;;;0;0;2010
3338;99898;Não aplicável;;0;1991;8;2;1;;;;Desvinculado do curso;0;;;;;;0;0;2010
3339;99898;Não aplicável;;0;1991;12;5;1;0.0;1.0;0.0;Formado;0;;;;;;0;0;2010
3340;99898;Não aplicável;;0;1977;5;24;1;;;;Formado;0;;;;;;0;0;2010
3341;99898;Não aplicável;;0;1955;5;26;1;;;;Cursando;0;;;;;;0;0;2010
3342;99898;Não aplicável;;0;1978;5;17;1;;;;Formado;0;;;;;;0;0;2010
3343;99898;Não aplicável;;0;1986;8;25;1;;;;Cursando;0;;;;;;0;0;2010
3344;99898;Não aplicável;;0;1974;12;9;1;;;;Cursando;0;;;;;;0;0;2010
3345;99898;Não aplicável;;0;1989;4;13;1;;;;Desvinculado do curso;0;;;;;;0;0;2010
3346;99898;Não aplicável;;1;1983;5;7;1;;;;Desvinculado do curso;0;;;;;;0;0;2010
3347;99898;Não aplicável;;1;1990;3;20;1;;;;Cursando;0;;;;;;0;0;2014
3348;99898;Não aplicável;;0;1992;3;2;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
3349;99898;Não aplicável;;0;1987;10;28;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;0.0;;0;1;2014
3350;99898;Não aplicável;;0;1982;8;2;1;;;;Cursando;0;;;;;;0;0;2012
3351;99898;Não aplicável;;0;1988;5;3;1;;;;Cursando;0;;;;;;0;0;2014
3352;99898;Não aplicável;;0;1978;7;27;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2014
3353;99898;Não aplicável;;0;1984;3;6;1;;;;Matrícula trancada;1;0.0;0.0;1.0;1.0;;0;1;2014
3354;99898;Não aplicável;;1;1994;4;11;1;;;;Cursando;0;;;;;;0;0;2014
3355;99898;Não aplicável;;0;1988;3;12;1;;;;Formado;0;;;;;;0;0;2012
3356;99898;Não aplicável;;0;1993;10;20;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
3357;99898;Não aplicável;;0;1992;12;14;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
3358;99898;Não aplicável;;0;1983;2;8;1;;;;Cursando;0;;;;;;0;0;2014
3359;99898;Não aplicável;;0;1982;11;4;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;1.0;;0;1;2014
3360;99898;Não aplicável;;0;1985;4;9;1;;;;Formado;0;;;;;;0;0;2012
3361;99898;Não aplicável;;0;1988;6;1;1;;;;Formado;0;;;;;;0;0;2012
3362;99898;Não aplicável;;0;1984;9;20;1;;;;Cursando;0;;;;;;0;0;2012
3363;99898;Não aplicável;;1;1984;3;7;1;;;;Formado;0;;;;;;0;0;2012
3364;99898;Não aplicável;;0;1986;12;1;1;;;;Cursando;0;;;;;;0;0;2012
3365;99898;Não aplicável;;1;1993;12;20;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
3366;99898;Não aplicável;;1;1991;7;9;1;;;;Matrícula trancada;0;;;;;;0;0;2012
3367;99898;Não aplicável;;1;1990;10;17;1;;;;Cursando;0;;;;;;0;0;2012
3368;99898;Não aplicável;;0;1993;8;31;1;;;;Cursando;0;;;;;;0;0;2012
3369;99898;Não aplicável;;0;1967;12;6;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
3370;99898;Não aplicável;;0;1991;12;13;1;;;;Formado;0;;;;;;0;0;2012
3371;99898;Não aplicável;;0;1986;11;11;1;;;;Formado;0;;;;;;0;0;2012
3372;99898;Não aplicável;;0;1993;12;10;1;;;;Cursando;0;;;;;;0;0;2012
3373;99898;Não aplicável;;0;1976;12;26;1;;;;Formado;0;;;;;;0;0;2012
3374;99898;Não aplicável;;0;1990;6;26;1;;;;Cursando;0;;;;;;0;0;2012
3375;99898;Não aplicável;;0;1995;5;12;1;;;;Formado;0;;;;;;0;0;2012
3376;99898;Não aplicável;;0;1982;6;30;1;;;;Cursando;0;;;;;;0;0;2012
3377;99898;Não aplicável;;0;1979;3;29;1;;;;Matrícula trancada;0;;;;;;0;0;2012
3378;99898;Não aplicável;;0;1987;11;6;1;;;;Cursando;0;;;;;;0;0;2012
3379;99898;Não aplicável;;1;1993;12;20;1;;;;Cursando;0;;;;;;0;0;2012
3380;99898;Não aplicável;;1;1994;5;27;1;;;;Cursando;0;;;;;;0;0;2012
3381;99898;Não aplicável;;1;1984;1;8;1;;;;Cursando;0;;;;;;0;0;2012
3382;99898;Não aplicável;;0;1984;2;27;1;;;;Formado;0;;;;;;0;0;2012
3383;99898;Não aplicável;;0;1991;8;9;1;;;;Cursando;0;;;;;;0;0;2012
3384;99898;Não aplicável;;1;1981;7;19;1;;;;Formado;0;;;;;;0;0;2012
3385;99898;Não aplicável;;0;1978;1;26;1;;;;Cursando;0;;;;;;0;0;2012
3386;99898;Não aplicável;;0;1977;4;14;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
3387;99898;Não aplicável;;0;1977;10;15;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
3388;99898;Não aplicável;;1;1994;11;23;1;;;;Cursando;0;;;;;;0;0;2012
3389;99898;Não aplicável;;1;1989;3;20;1;;;;Cursando;0;;;;;;0;0;2012
3390;99898;Não aplicável;;0;1991;6;30;1;;;;Cursando;0;;;;;;0;0;2012
3391;99898;Não aplicável;;0;1994;12;11;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
3392;99898;Não aplicável;;0;1979;4;16;1;;;;Matrícula trancada;1;0.0;0.0;1.0;1.0;;0;1;2014
3393;99898;Não aplicável;;0;1978;10;2;1;;;;Cursando;0;;;;;;0;0;2014
3394;99898;Não aplicável;;0;1974;12;4;1;;;;Matrícula trancada;1;0.0;0.0;1.0;0.0;;0;1;2014
3395;99898;Não aplicável;;0;1979;2;25;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
3396;99898;Não aplicável;;0;1977;11;17;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;1.0;;0;1;2014
3397;99898;Não aplicável;;0;1978;1;18;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2014
3398;99898;Não aplicável;;1;1981;3;12;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
3399;99898;Não aplicável;;1;1986;4;24;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
3400;99898;Não aplicável;;0;1975;7;17;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
3401;99898;Não aplicável;;1;1993;5;29;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
3402;99898;Não aplicável;;1;1971;12;7;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
3403;99898;Não aplicável;;0;1995;2;11;1;;;;Matrícula trancada;1;1.0;0.0;1.0;1.0;;0;1;2014
3404;99898;Não aplicável;;0;1961;5;29;1;;;;Desvinculado do curso;0;;;;;;0;0;2014
3405;99898;Não aplicável;;1;1978;2;25;1;;;;Matrícula trancada;0;;;;;;0;0;2014
3406;99898;Não aplicável;;0;1979;8;3;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
3407;99898;Não aplicável;;1;1986;8;1;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
3408;99898;Não aplicável;;1;1991;2;14;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
3409;99898;Não aplicável;;0;1989;9;15;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
3410;99898;Não aplicável;;0;1981;8;29;1;;;;Matrícula trancada;1;0.0;0.0;1.0;0.0;;0;1;2014
3411;99898;Não aplicável;;0;1982;4;19;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
3412;99898;Não aplicável;;0;1982;6;11;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
3413;99898;Não aplicável;;0;1994;11;26;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
3414;99898;Não aplicável;;0;1989;8;16;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2014
3415;99898;Não aplicável;;0;1976;4;6;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2014
3416;99898;Não aplicável;;0;1974;6;30;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2014
3417;99898;Não aplicável;;1;1988;4;23;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2014
3418;99898;Não aplicável;;0;1992;7;18;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;1.0;;0;1;2014
3419;99898;Não aplicável;;0;1993;10;26;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
3420;99898;Não aplicável;;1;1977;1;9;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;1.0;;0;1;2014
3421;99898;Não aplicável;;0;1989;12;11;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2014
3422;99898;Não aplicável;;0;1973;9;25;1;;;;Cursando;0;;;;;;0;0;2014
3423;99898;Não aplicável;;1;1979;1;7;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;1.0;;0;1;2014
3424;99898;Não aplicável;;1;1968;2;12;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2014
3425;99898;Não aplicável;;0;1979;3;30;1;;;;Cursando;0;;;;;;0;0;2014
3426;99898;Não aplicável;;0;1965;8;13;1;;;;Desvinculado do curso;0;;;;;;0;0;2014
3427;116756;Noturno;;1;1988;4;21;1;;;;Desvinculado do curso;0;;;;;;0;0;2015
3428;116756;Noturno;;0;1988;9;22;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2015
3429;116756;Integral;;0;1990;2;21;1;;;;Matrícula trancada;0;;;;;;0;0;2014
3430;116756;Noturno;;0;1987;7;25;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
3431;116756;Integral;;0;1986;1;6;1;;;;Desvinculado do curso;0;;;;;;0;0;2014
3432;116756;Noturno;;0;1987;5;27;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
3433;116756;Noturno;;0;1970;6;7;1;;;;Matrícula trancada;0;;;;;;0;0;2014
3434;116756;Integral;;1;1979;4;18;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
3435;116756;Noturno;;0;1981;7;9;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;1.0;;0;1;2014
3436;116756;Noturno;;1;1991;7;23;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2015
3437;116756;Integral;;0;1978;11;23;1;;;;Cursando;0;;;;;;0;0;2016
3438;116756;Integral;;1;1990;11;18;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
3439;116756;Noturno;;0;1988;7;11;1;;;;Matrícula trancada;1;0.0;0.0;1.0;0.0;;0;1;2016
3440;116756;Noturno;;1;1990;2;9;1;;;;Desvinculado do curso;0;;;;;;0;0;2014
3441;116756;Noturno;;0;1991;5;23;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;1.0;;0;1;2013
3442;116756;Integral;;0;1989;5;8;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2015
3443;116756;Noturno;;0;1988;1;28;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2015
3444;116756;Noturno;;0;1990;5;11;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2015
3445;116756;Integral;;1;1991;3;24;1;;;;Cursando;0;;;;;;0;0;2015
3446;116756;Noturno;;0;1986;10;22;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2015
3447;116756;Integral;;1;1991;9;20;1;;;;Formado;0;;;;;;0;0;2010
3448;116756;Noturno;;0;1987;5;13;1;;;;Matrícula trancada;0;;;;;;0;0;2012
3449;116756;Noturno;;1;1988;12;27;1;;;;Desvinculado do curso;0;;;;;;0;0;2011
3450;116756;Noturno;;1;1990;5;3;1;;;;Cursando;0;;;;;;0;0;2010
3451;116756;Noturno;;0;1986;7;30;1;;;;Cursando;0;;;;;;0;0;2012
3452;116756;Noturno;;0;1984;4;6;1;;;;Matrícula trancada;0;;;;;;0;0;2011
3453;116756;Noturno;;0;1984;5;9;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;0.0;;0;1;2016
3454;116756;Noturno;;0;1987;3;30;1;;;;Desvinculado do curso;0;;;;;;0;0;2014
3455;116756;Noturno;;0;1984;7;14;1;;;;Cursando;0;;;;;;0;0;2014
3456;116756;Integral;;0;1985;9;20;1;;;;Cursando;0;;;;;;0;0;2015
3457;116756;Noturno;;0;1983;8;8;1;;;;Cursando;0;;;;;;0;0;2010
3458;116756;Noturno;;1;1989;7;7;1;;;;Desvinculado do curso;0;;;;;;0;0;2015
3459;116756;Noturno;;0;1968;12;22;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
3460;116756;Noturno;;1;1990;11;3;1;;;;Matrícula trancada;0;;;;;;0;0;2014
3461;116756;Integral;;0;1972;1;4;1;;;;Desvinculado do curso;0;;;;;;0;0;2015
3462;116756;Noturno;;0;1976;11;22;1;;;;Cursando;1;0.0;0.0;1.0;1.0;;0;1;2016
3463;116756;Noturno;;0;1991;3;7;1;;;;Cursando;0;;;;;;0;0;2012
3464;116756;Noturno;;1;1989;2;7;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
3465;116756;Noturno;;0;1984;4;4;1;;;;Cursando;0;;;;;;0;0;2013
3466;116756;Noturno;;0;1990;7;4;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2014
3467;116756;Noturno;;1;1988;5;4;1;;;;Cursando;0;;;;;;0;0;2016
3468;116756;Noturno;;0;1989;9;3;1;;;;Cursando;0;;;;;;0;0;2016
3469;116756;Noturno;;0;1985;9;20;1;;;;Matrícula trancada;0;;;;;;0;0;2014
3470;116756;Noturno;;0;1989;2;2;1;;;;Matrícula trancada;0;;;;;;0;0;2014
3471;116756;Noturno;;1;1989;10;30;1;;;;Cursando;0;;;;;;0;0;2015
3472;116756;Integral;;0;1990;6;10;1;;;;Cursando;0;;;;;;0;0;2016
3473;116756;Integral;;0;1985;11;17;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2014
3474;116756;Noturno;;1;1987;12;4;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
3475;116756;Noturno;;0;1987;2;28;1;;;;Matrícula trancada;1;1.0;0.0;1.0;1.0;;0;1;2014
3476;116756;Integral;;1;1987;7;11;1;;;;Cursando;0;;;;;;0;0;2014
3477;116756;Noturno;;0;1988;7;22;1;;;;Desvinculado do curso;0;;;;;;0;0;2010
3478;116756;Integral;;0;1988;12;19;1;;;;Cursando;0;;;;;;0;0;2011
3479;116756;Noturno;;0;1988;3;31;1;;;;Cursando;0;;;;;;0;0;2016
3480;116756;Integral;;0;1988;5;10;1;;;;Cursando;1;1.0;0.0;1.0;0.0;;0;1;2016
3481;116756;Noturno;;0;1987;7;12;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;1.0;;0;1;2016
3482;116756;Noturno;;0;1968;10;16;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
3483;116756;Integral;;0;1981;7;27;1;;;;Desvinculado do curso;1;0.0;0.0;1.0;0.0;;0;1;2014
3484;116756;Noturno;;0;1985;12;31;1;;;;Cursando;0;;;;;;1;0;2012
3485;116756;Noturno;;0;1981;10;21;1;;;;Matrícula trancada;0;;;;;;0;0;2016
3486;116756;Noturno;;0;1989;10;1;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2015
3487;116756;Noturno;;0;1980;10;8;1;;;;Desvinculado do curso;0;;;;;;0;0;2015
3488;116756;Noturno;;0;1990;3;27;1;;;;Cursando;0;;;;;;0;0;2014
3489;116756;Integral;;0;1984;11;11;1;;;;Cursando;0;;;;;;0;0;2015
3490;116756;Noturno;;1;1979;3;19;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
3491;116756;Noturno;;0;1981;12;28;1;;;;Matrícula trancada;0;;;;;;0;0;2013
3492;116756;Noturno;;0;1985;3;3;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2015
3493;116756;Noturno;;0;1989;3;8;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
3494;116756;Noturno;;0;1981;8;5;1;;;;Cursando;0;;;;;;0;0;2013
3495;116756;Noturno;;0;1984;12;1;1;;;;Desvinculado do curso;0;;;;;;0;0;2010
3496;116756;Noturno;;0;1987;9;4;1;;;;Cursando;1;1.0;0.0;1.0;1.0;;0;1;2016
3497;116756;Noturno;;1;1987;10;2;1;;;;Cursando;0;;;;;;0;0;2016
3498;116756;Integral;;0;1991;4;23;1;;;;Cursando;0;;;;;;0;0;2013
3499;116756;Noturno;;0;1989;6;21;1;;;;Cursando;0;;;;;;0;0;2011
3500;116756;Integral;;0;1983;7;30;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
3501;116756;Noturno;;1;1990;8;17;1;;;;Cursando;0;;;;;;0;0;2016
3502;116756;Noturno;;0;1973;7;6;1;;;;Cursando;0;;;;;;0;0;2016
3503;116756;Noturno;;0;1976;1;17;1;;;;Desvinculado do curso;0;;;;;;0;0;2015
3504;116756;Noturno;;0;1988;12;3;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
3505;116756;Noturno;;0;1986;10;8;1;;;;Cursando;0;;;;;;0;0;2016
3506;116756;Integral;;0;1990;2;7;1;;;;Cursando;0;;;;;;0;0;2016
3507;116756;Noturno;;0;1990;4;27;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
3508;116756;Noturno;;0;1989;7;25;1;;;;Cursando;0;;;;;;0;0;2015
3509;116756;Noturno;;0;1984;3;12;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
3510;116756;Noturno;;0;1982;8;7;1;;;;Cursando;0;;;;;;0;0;2012
3511;116756;Noturno;;0;1987;10;11;1;;;;Cursando;0;;;;;;0;0;2015
3512;116756;Integral;;1;1987;5;21;1;;;;Cursando;0;;;;;;0;0;2016
3513;116756;Integral;;0;1986;11;2;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
3514;116756;Integral;;1;1987;10;10;1;;;;Cursando;0;;;;;;0;0;2014
3515;116756;Noturno;;0;1991;5;3;1;;;;Cursando;0;;;;;;0;0;2016
3516;116756;Noturno;;1;1986;11;7;1;;;;Cursando;0;;;;;;0;0;2015
3517;116756;Integral;;0;1990;10;17;1;;;;Cursando;0;;;;;;0;0;2013
3518;116756;Noturno;;1;1979;9;27;1;;;;Cursando;0;;;;;;0;0;2016
3519;116756;Noturno;;0;1975;2;28;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
3520;116756;Noturno;;1;1986;8;9;1;;;;Desvinculado do curso;0;;;;;;0;0;2016
3521;116756;Noturno;;0;1986;2;17;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
3522;116756;Noturno;;0;1991;3;29;1;;;;Cursando;0;;;;;;0;0;2011
3523;116756;Noturno;;1;1983;3;12;1;;;;Formado;0;;;;;;0;0;2010
3524;116756;Integral;;0;1991;4;23;1;;;;Cursando;0;;;;;;0;0;2012
3525;116756;Noturno;;1;1986;12;31;1;;;;Cursando;0;;;;;;1;0;2012
3526;116756;Integral;;1;1989;8;17;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;0.0;;0;1;2015
3527;116756;Integral;;1;1984;11;11;1;;;;Desvinculado do curso;0;;;;;;0;0;2015
3528;116756;Noturno;;0;1988;12;6;1;;;;Cursando;0;;;;;;0;0;2015
3529;116756;Noturno;;1;1986;12;26;1;;;;Desvinculado do curso;0;;;;;;0;0;2015
3530;116756;Integral;;0;1986;8;8;1;;;;Cursando;0;;;;;;0;0;2013
3531;116756;Noturno;;1;1987;12;19;1;;;;Matrícula trancada;0;;;;;;0;0;2014
3532;116756;Noturno;;0;1989;12;5;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;1.0;;0;1;2014
3533;116756;Integral;;1;1980;9;10;1;;;;Matrícula trancada;1;1.0;0.0;1.0;1.0;;0;1;2016
3534;116756;Noturno;;0;1989;12;11;1;;;;Desvinculado do curso;0;;;;;;0;0;2013
3535;116756;Noturno;;0;1982;11;18;1;;;;Formado;0;;;;;;0;0;2011
3536;116756;Integral;;0;1981;11;26;1;;;;Desvinculado do curso;0;;;;;;0;0;2015
3537;116756;Integral;;0;1981;9;23;1;;;;Desvinculado do curso;1;1.0;0.0;1.0;1.0;;0;1;2014
3538;116756;Integral;;1;1990;2;20;1;;;;Desvinculado do curso;0;;;;;;0;0;2012
3539;116756;Noturno;;0;1977;10;12;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2016
3540;116756;Integral;;1;1984;10;24;1;;;;Cursando;0;;;;;;0;0;2014
3541;116756;Noturno;;1;1978;7;16;1;;;;Cursando;1;0.0;0.0;1.0;0.0;;0;1;2015
3542;116756;Noturno;;0;1979;4;1;1;;;;Formado;0;;;;;;0;0;2011
3543;116756;Integral;;1;1984;9;6;1;;;;Cursando;0;;;;;;0;0;2016
